0	Portugues	Українська	日本語	简体中文	UI language name
937	Uma loja de departamentos local anunciou uma enorme venda de acessorios de moda mais recentes, incluindo chapeus excentricos, cintos chamativos e oculos de sol extravagantes.	Місцева крамниця оголосила про масовий розпродаж найновіших модних аксесуарів, зокрема капелюхів, яскравих ременів та епатажних сонцезахисних окулярів.	地元のデパートが、ノベルティハットや派手なベルト、とんでもないサングラスなど、最新ファッションアクセサリーの大量販売を発表した。		It's a in-game news.
938	Um teatro local anunciou uma nova produçao de uma peça classica japonesa, apresentando um elenco de gatos treinados como atores. Os criticos estao delirando a 'purrformance'.	Місцевий театр оголосив про нову постановку класичної японської п'єси, в якій акторами будуть дресировані коти. Критики в захваті від муркотливої вистави.	地元の劇場が、訓練された猫のキャストを俳優に起用した日本の古典劇の新作を発表した。批評家たちはその演技を絶賛している。		It's a in-game news.
939	Surgiu uma nova tendencia da moda inspirada nos mais recentes videoclipes da cena da musica pop do Japao. A tendencia apresenta jaquetas oversized, calças de cintura alta e cabelos grandes.	З'явився новий модний тренд, натхненний останніми музичними кліпами японської поп-музичної сцени. У тренді - великі куртки, штани із завищеною талією та великі зачіски.	日本のポップスシーンの最新ミュージック・ビデオに触発された新しいファッショントレンドが出現した。オーバーサイズのジャケット、ハイウエストのパンツ、ビッグヘアがトレンド。		It's a in-game news.
940	Voce encontra um vendedor de rua que vende Takoyaki e Yakitori. O aroma sozinho e o suficiente para te dar agua na boca.	Ви натрапляєте на вуличного торговця, який продає такоякі та якіторі. Одного лише аромату достатньо, щоб у вас потекли слинки з рота.	たこ焼きや焼き鳥を売っている露天商を偶然見つける。香りだけでも十分に口の中が潤う。		In-game message
941	Saboroso	Смакота	おいしい		UI
942	Voce descobre uma joia escondida de um restaurante de sushi escondido em um beco tranquilo. O restaurante e pequeno e despretensioso, mas a qualidade da comida e excelente.	Ви відкриваєте для себе справжню перлину серед суші-ресторанів, заховану в тихому провулку. Заклад невеликий і невибагливий, але якість страв у ньому неперевершена.	静かな路地に隠された寿司屋の秘宝を発見する。レストランは小さくて地味だが、料理の質は抜群だ。		In-game message
943	Voce assiste a uma apresentaçao ao vivo de um talentoso tocador de shamisen. As melodias e ritmos intricados do musico o transportam para outra epoca e lugar.	Ви потрапляєте на живий виступ талановитого шамісена. Хитромудрі мелодії і ритми музиканта переносять вас в інший час і місце.	実力ある三味線奏者のライブに参加。音楽家の複雑なメロディーとリズムは、あなたを別の時と場所へと連れて行く。		In-game message
944	Voce visita uma exposiçao de museu que destaca a historia e arte da caligrafia japonesa. As pinceladas intrincadas e os belos personagens sao fascinantes.	Ви відвідуєте музейну виставку, яка демонструє історію та мистецтво японської каліграфії. Складні мазки та красиві ієрогліфи зачаровують.	日本の書道の歴史と芸術を紹介する博物館展示を見学する。複雑な筆遣いと美しいキャラクターが魅惑的。		In-game message
945	Exibicao	Виставка	展覧会		UI
946	Voce participa de uma cerimonia tradicional do cha, onde todo gesto e movimento sao imbuidos de significado e simbolismo. A atmosfera calmante e os delicados sabores do cha sao uma pausa bem-vinda da agitaçao da vida moderna.	Ви берете участь у традиційній чайній церемонії, де кожен жест і рух пронизаний змістом і символізмом. Заспокійлива атмосфера і витончені аромати чаю є жаданим перепочинком від метушні сучасного життя.	伝統的な茶道に参加し、あらゆる身振りや動作に意味と象徴性を吹き込む。落ち着いた雰囲気と繊細な味わいのお茶は、現代生活の喧騒から解放された歓迎すべき一息である。		In-game message
947	Voce descobre um novo Izakaya, um bar aconchegante que serve deliciosos pequenos pratos e bebidas refrescantes. A atmosfera amigavel e a decoraçao aconchegante fazem voce se sentir em casa.	Ви відкриваєте для себе нову ізакаю - затишний бар, де подають смачні невеликі страви та освіжаючі напої. Дружня атмосфера та затишний декор дозволяють відчути себе як вдома.	美味しい小皿と爽やかな飲み物を提供する居心地の良いバー、新しい居酒屋を発見する。和やかな雰囲気と居心地の良いインテリアで、くつろいだ気分になれます。		In-game message
948	Izakaya	Ізакая	居酒屋		UI
949	Voce visitou uma fonte termal, onde mergulha na agua quente, rica em minerais e relaxa nos arredores serenos. A experiencia te deixa se sentindo rejuvenescido e revigorado.	Ви відвідали онсен, де поніжилися в теплих, багатих мінералами водах і розслабилися в спокійній обстановці. Цей відпочинок дарує вам відчуття молодості та свіжості.	温泉に行ったことがあると思います。温かくミネラルが豊富な水に浸かり、穏やかな環境でくつろぎます。この体験は、若返りとリフレッシュを感じさせる。		In-game message
950	Fonte termal	Онсен	温泉		UI
951	Voce visita uma cafeteria de gatos e eh imediatamente cercado por um grupo de gatos brincalhoes e carinhosos. Voce passa a tarde brincando com eles e sai se sentindo feliz e relaxado.	Ви заходите до котячого кафе і одразу ж опиняєтеся в оточенні групи грайливих і ласкавих котів. Ви проводите з ними цілий день, граючись, і йдете звідти щасливі та розслаблені.	猫カフェを訪れると、すぐに遊び好きで愛情深い猫の群れに囲まれる。午後は彼らと遊んで過ごし、幸せでリラックスした気分で去る。		In-game message
952	Gatos	Коти	猫		UI
953	Voce descobre um jardim local que abriga uma variedade de plantas e flores exoticas. A atmosfera serena e a beleza natural do jardim deixam voce se sentindo tranquilo e revigorado.	Ви відкриваєте для себе місцевий сад, де ростуть різноманітні екзотичні рослини та квіти. Безтурботна атмосфера і природна краса саду дарують вам відчуття спокою і бадьорості.	さまざまなエキゾチックな植物や花が生息する地元の庭園を発見する。落ち着いた雰囲気と自然の美しさのある庭園は、心安らぐすがすがしい気分にさせてくれる。		In-game message
954	Jardim	Сад	庭園		UI
955	Voce comparece a uma apresentaçao de uma trupe de teatro tradicional e ve peças classicas como Kabuki ou Noh. Os trajes elaborados e performances fascinantes deixam voce admirado.	Ви відвідуєте виставу традиційного театру і бачите класичні п'єси, такі як Кабукі та Но. Вишукані костюми та захопливі вистави вражають вас до глибини душі.	伝統的な劇団の公演に参加し、歌舞伎や能などの古典劇を見ます。凝った衣装と魅力的なパフォーマンスに畏敬の念を覚える。		In-game message
956	Performance	Вистава	パフォーマンス		UI
957	Voce recebe uma ligaçao de um estranho que afirma ser um mestre ninja, oferecendo-se para te ensinar a arte do ninjitsu.	Вам телефонує незнайомець, який називає себе майстром ніндзя і пропонує навчити вас мистецтву ніндзюцу.	忍者の達人を名乗る見知らぬ男から、忍術を教えてくれと電話がかかってくる。		In-game message
958	Voce encontra uma maquina de venda automatica que oferece lanches peculiares e incomuns, como batatas chips com sabor de polvo ou chocolate de wasabi. Voce no consegue resistir e experimenta todos eles.	Ви натрапляєте на торговий автомат, який видає чудернацькі та незвичні закуски, наприклад, чіпси зі смаком восьминога або шоколадки з васабі. Ви не можете втриматися, щоб не спробувати їх усі.	タコ味のチップスやわさびチョコレートなど、風変わりで変わったスナックが出てくる自動販売機に出くわす。これらをすべて試してみるのはどうしようもない。		In-game message
959	Voce ouve uma acalorada discussão entre dois habitantes locais no trem, debatendo os meritos de uma recente decisao politica. Sua paixao e energia sao impressionantes, mesmo que voce nao consiga entender todos os detalhes.	У потязі ви чуєте палку суперечку між двома місцевими жителями, які обговорюють значення нещодавнього політичного рішення. Їхні пристрасть та енергія вражають, навіть якщо ви не можете вловити всіх деталей.	電車の中で、最近の政治的決定の是非について議論している2人の地元住民の激しい口論を耳にする。彼らの情熱とエネルギーは、細かいところまでは理解できなくても、印象的だ。		In-game message
960	Fatia de vida	Життєвий випадок	スライス・オブ・ライフ		UI
961	Voce se perde em um movimentado mercado japones e pede direçoes a um atencioso comerciante. Ele nao apenas te da as orientaçoes, mas tambem oferece sugestoes de outras atraçoes locais para visitar.	Ви загубилися на галасливому японському базарі і запитуєте дорогу у люб'язного продавця. Він не лише вказує вам дорогу, але й пропонує інші місцеві визначні пам'ятки, які варто відвідати.	賑やかな日本市場に迷い込み、親切な店員に道を聞く。道順を教えてくれるだけでなく、他の地域の見どころを提案してくれる。		In-game message
962	Voce ouve os moradores discutindo a etica de pilotar um robo gigante e se e certo usa-los para fins militares.	Ви чуєте, як містяни обговорюють етичність пілотування гігантських роботів і те, чи правильно використовувати їх у військових цілях.	巨大ロボットを操縦することの倫理性や、軍事目的で使用することの是非について、地元住民が議論しているのを耳にしたことがあるだろう。		In-game message
963	Voce ve um grupo de crianças vestidas com roupas coloridas jogando um jogo que envolve jogar bolas um no outro enquanto se esquiva de obstaculos.	Ви бачите групу дітей, одягнених у барвисте вбрання, які граються в перекидання м'ячів один в одного, ухиляючись від перешкод.	カラフルな衣装に身を包んだ子供たちが、障害物をよけながらボールを投げ合うゲームをしている。		In-game message
964	Voce testemunha um grupo de artistas de rua fazendo um show deslumbrante apresentando acrobacias, malabarismo e truques de magica.	Ви бачите групу вуличних артистів, які влаштовують яскраве шоу з акробатикою, жонглюванням і магічними трюками.	大道芸人のグループが曲芸、ジャグリング、手品などの華やかなショーをしているのを目撃する。		In-game message
965	Voce nota uma pequena loja de macarrao que serve deliciosas tigelas de ramen, assim como a de uma famosa serie de anime sobre um jovem que sonha em se tornar um mestre chef.	Ви помічаєте невеличку локшинову їдальню, де подають смачні миски з раменом, точнісінько як у відомому аніме-серіалі про юнака, який мріє стати шеф-кухарем.	そこには、料理長を夢見る青年を描いた有名なアニメシリーズに出てくるような、おいしいラーメンを出す小さなラーメン屋がある。		In-game message
966	Voce recebe um telefonema de um operador de telemarketing que tenta te vender um produto que promete oferecer força sobre-humana.	Вам телефонує представник телемагазину, який намагається продати вам продукт, здатний надати вам надлюдську силу.	テレマーケターから電話がかかってきて、超人的な力を与えてくれる商品を売りつけようとする。		In-game message
967	Voce recebe uma ligaçao de um sistema de mensagem automatica que se diz ser do governo e te alerta sobre uma possivel invasao alienigena.	Ви отримуєте дзвінок від автоматизованої системи повідомлень, яка стверджує, що належить уряду, і попереджає вас про можливе вторгнення прибульців.	政府からと称する自動メッセージシステムからの電話を受け、異星人の侵略の可能性について警告を受ける。		In-game message
968	Eu sou uma vidente e tenho uma mensagem especial para voce. Seu destino o aguarda, e voce deve embarcar em uma jornada para cumprir seu verdadeiro potencial. Voce esta pronto para descobrir seu verdadeiro proposito na vida?	Я провидиця і маю для вас особливе пророцтво. Ваша доля чекає, і ви повинні вирушити в подорож, щоб реалізувати свій справжній потенціал. Чи готові ви відкрити для себе своє справжнє призначення в житті?	私は占い師で、あなたに特別なメッセージがあります。運命が待っているのだから、本当の可能性を実現するための旅に出なければならない。人生の真の目的を見つける準備はできていますか?		Anonymous call
969	Nos ligamos de uma academia local e queremos te ajudar a ficar em forma, perder peso e alcançar suas metas de condicionamento fisico. Nos oferecemos uma avaliaçao gratuita e uma sessao de treinamento pessoal para começar.	Ми дзвонимо з місцевого спортзалу і хочемо допомогти вам привести себе у форму, схуднути і досягти вашої мети у фізичному розвитку. Ми пропонуємо безкоштовний пробний абонемент і персональне тренування для початку.	地元のジムから電話しているのですが、体調を整えたり、減量したり、フィットネスの目標を達成したりできるようにしたいのです。無料の体験会員と個人トレーニングを提供しています。		Call
970	Voce recebe uma ligaçao de um amigo que afirma ter ganhodo na loteria e deseja dividir os ganhos contigo. Voce esta animado e começa a sonhar com todas as coisas que voce vai comprar com sua parte do dinheiro, mas entao seu amigo percebe que o ingresso da loteria ja expirou.	Вам телефонує друг, який стверджує, що виграв у лотерею і хоче поділитися з вами призом. Ви радієте і починаєте мріяти про всі речі, які ви купите на свою частку грошей, але потім ваш друг розуміє що його лотерейний білет вже прострочений.	宝くじに当たったという友人から、当選金を自分と分けたいという電話がかかってくる。興奮したあなたは、自分の分け前で買うものをすべて夢見るようになるが、そのとき友人は宝くじがすでに期限切れになっていることに気づく。		In-game message
971	Voce recebe uma ligaçao de trote de um amigo fingindo ser um famoso lutador de sumo, pedindo sua ajuda para treinar para uma proxima luta contra um rival. Ele insiste que voce precisa alimenta-lo com grandes quantidades de comida para ajuda-lo a ganhar peso.	Ви отримуєте жартівливий дзвінок від друга, який видає себе за відомого борця сумо, і просить вас допомогти йому підготуватися до майбутнього поєдинку з суперником-сумоїстом. Він наполягає на тому, що ви повинні нагодувати його великою кількістю їжі, щоб допомогти йому набрати вагу.	有名力士を装った友人から、ライバル力士との対戦に備えてトレーニングを手伝ってほしいといういたずら電話を受ける。大量に食べるためには大量の餌を与える必要があると主張している。		In-game message
972	Estou tao orgulhosa de tudo o que voce realizou no mercado de açoes. E preciso muita coragem e trabalho duro para ter sucesso nos negocios, e voce provou que tem o que e preciso. Lembre-se de cuidar de si mesmo e nao se sobrecarregar. Sua saude e mais importante do que qualquer quantia de dinheiro. Te amo sempre.	Я так пишаюся тим, чого ти досяг на фондовому ринку. Щоб досягти успіху в бізнесі, потрібно багато сміливості та наполегливої праці, і ти довів, що маєш все необхідне. Тільки не забувай піклуватися про себе і не перевтомлюйся. Твоє здоров'я важливіше за будь-які гроші. Люблю тебе безмежно.	私はあなたが株式市場で成し遂げたことをすべて誇りに思います。ビジネスで成功するには多くの勇気と努力が必要であり、必要なものを持っていることを証明した。体に気をつけて、無理をしないように。お金より健康が大切です。いつも愛してる。		Messages from mother
973	Docinho, eu ouvi dizer que voce esta envolvido em algumas praticas de negocios questionaveis. Quero que voce saiba que estou decepcionada com suas escolhas e peço a voce para reconsiderar suas açoes. Nao ha atalhos para o sucesso e as consequencias de atividades ilegais podem ser graves. Por favor, tenha cuidado e faça as escolhas certas. Amo voce.	Сонечко, я чула, що ти ведеш сумнівний бізнес. Я хочу, щоб ти знала, що я розчарований твоїм вибором і закликаю тебе переглянути свої дії. Шляхів до успіху не існує, а наслідки незаконної діяльності можуть бути дуже серйозними. Прошу тебе бути обережним і робити правильний вибір. З турботою та любов'ю.	あなたが怪しい商習慣をしていると聞きました。私はあなたの選択に失望していることを知ってもらい、あなたの行動を再考するよう促したい。成功への近道はなく、違法行為の結果は深刻になりうる。気をつけて正しい選択をしてください。愛してるよ。		Messages from mother
974	Coraçao, eu ouvi dizer que voce esta apostando em corridas de cavalos e jogando Pachinko. Quero que saiba que estou preocupada com voce e com as consequencias do vicio. Por favor, seja cuidadoso com o seu dinheiro e encontre maneiras mais saudaveis de se divertir.	Любий, я чула, що ти грав на кінних перегонах і в пачінко. Я хочу, щоб ти знав, що я хвилююся за тебе і за наслідки твоєї залежності. Будь ласка, будь обережним зі своїми грошима і знайди більш здорові способи розважитися.	愛しい人、競馬でギャンブルをしたりパチンコをしているそうですね。あなたと依存症の結果を心配していることを知ってほしい。お金に気をつけて、もっと健康的な楽しみ方を見つけてください。		Messages from mother
975	Eu me lembro de quando voce era pequeno e costumava esconder seus vegetais debaixo da cama em vez de come-los. Um dia, encontrei uma coleçao inteira de cenouras e ervilhas la embaixo! Espero que voce esteja comendo seus vegetais agora.	Я пам'ятаю, як ти був маленьким і ховав овочі під ліжко замість того, щоб їх їсти. Одного разу я знайшла там цілу колекцію моркви і гороху! Сподіваюся, зараз ти їси овочі.	あなたが小さい頃、野菜を食べる代わりにベッドの下に隠していたことを思い出してください。ある日、その下にニンジンとエンドウの大集合を見つけた!今野菜を食べているといいですね。		Messages from mother
976	Eu me lembro de quando o levamos ao zoologico e voce insistiu em trazer seu animal de pelucia favorito contigo. Voce o carregou o dia todo e ate mostrou aos macacos! Espero que voce ainda tenha esse animal de pelucia.	Пам'ятаю, як ми водили тебе в зоопарк, і ти наполягав на тому, щоб взяти з собою свою улюблену іграшку. Ти носив її цілий день і навіть показував мавпам! Сподіваюся, що ця іграшка досі у тебе.	動物園に連れて行ったときに、好きなぬいぐるみを持ってくるように言い張ったのを覚えています。一日中持ち歩いてサルにも見せてくれたじゃないか!そのぬいぐるみがまだあるといいのですが。		Messages from mother
977	Eu me lembro de quando voce aprendeu a andar de bicicleta e insistia em usar um capacete que era 3 vezes maior que voce. Voce parecia um pequeno astronauta! Mas segurança em primeiro lugar, certo?	Пам'ятаю, як ти навчився їздити на велосипеді і наполегливо просив надягнути тобі шолом, який був на три розміри більший за тебе. Ти був схожий на маленького космонавта! Але ж безпека понад усе, так?	自転車の乗り方を覚えて、自分には大きすぎる3サイズのヘルメットの着用を主張したことを覚えています。小さな宇宙飛行士みたいだった!でも安全第一でしょ?		Messages from mother
978	Seu carro esta em perfeitas condiçoes e nao requer nenhum reparo.	Ваше авто у повному порядку та не потребує ремонту.	あなたの車は完璧な状態で、修理の必要はありません。		Messages from Repairman
979	Bem, seu carro parece estar em boas condiçoes, mas nao faria mal trocar o oleo e os filtros regularmente para evitar problemas futuros. E um pequeno investimento que pode economizar muito dinheiro a longo prazo.	Здається, ваш автомобіль у гарному стані, але не завадило б регулярно міняти мастило та фільтри, щоб запобігти будь-яким проблемам у майбутньому. Це невелика витрата, яка в довгостроковій перспективі може заощадити вам чимало грошей.	車の調子はいいようですが、今後の問題を防ぐために定期的にオイルやフィルターを交換しても損はありません。これは小さな投資であり、長い目で見れば大きな節約になる。		Messages from Repairman
980	Nos encontramos alguns problemas durante a inspeçao. As pastilhas de freio estao gastas e eh hora de trocar as velas de igniçao.	Під час техогляду ми виявили деякі проблеми. Гальмівні колодки зношуються, і настав час замінити свічки запалювання.	検査でいくつかの問題が見つかりました。ブレーキパッドが摩耗してきているので、新しいスパークプラグの時期です。		Messages from Repairman
981	Seu carro precisa de um novo alternador. Descobrimos que a bateria nao esta sendo carregada adequadamente.	Ваш автомобіль потребує нового стартера. Ми виявили, що акумулятор не заряджається належним чином	あなたの車には新しいオルタネーターが必要です。バッテリーが正しく充電されていないことがわかりました		Messages from Repairman
982	Nos encontramos um vazamento de liquido de arrefecimento no motor. Provavelmente e uma mangueira danificada ou uma bomba de agua com defeito.	Ми виявили витік охолоджувальної рідини у вашому двигуні. Швидше за все, це пошкоджений шланг або несправний водяний насос.	エンジンの冷却水漏れが見つかりました。ホースが破損しているか、給水ポンプが故障している可能性が高い。		Messages from Repairman
983	Sua transmissao esta escorregando. Nos precisamos fazer uma reconstruçao ou uma substituiçao.	Коробка передач пробуксовує. Потрібно зробити ремонт або заміну.	トランスミッションがスリップしています。リビルドか交換が必要です。		Messages from Repairman
984	Seu carro tem um severo vazamento de oleo. Esta vindo do motor e provavelmente e uma junta danificada.	У вашому автомобілі сильний витік мастила. Він йде з двигуна і, швидше за все, пошкоджена прокладка.	あなたの車はひどいオイル漏れです。エンジンからのもので、ガスケットが破損している可能性が高い。		Messages from Repairman
985	Seu carro precisa de um novo motor. O atual sofreu danos irreparaveis.	Вашому автомобілю потрібен новий двигун. Нинішній зазнав непоправної руйнації.	あなたの車には新しいエンジンが必要です。現在のものは修復不可能な損傷を受けている。		Messages from Repairman
986	Eu sinto muito em dizer isso, mas o seu carro esta alem do reparo. O custo para conserta-lo excederia o valor do carro. Eu posso recomendar opçoes de desmontagem ou venda do carro para peças.	Мені шкода це говорити, але ваш автомобіль не підлягає ремонту. Вартість ремонту перевищить вартість автомобіля. Я можу порекомендувати варіанти утилізації або продажу автомобіля на запчастини.	申し訳ありませんが、あなたの車は修理不可能です。それを修理する費用は車の価値を超えるだろう。車をスクラップにするか、パーツとして売るかの選択肢を勧めるかもしれない。		Messages from Repairman
987	Isto custara a voce {global.repaircost}.	Це буде коштувати вам {global.repaircost}.	これには{global.repaircost}がかかります。		Messages from Repairman
988	Mecanico	Механік	あなたの車は完璧な状態で、修理の必要はありません。		UI
989	Uau, parece que seu carro sofreu um acidente. Posso tentar conserta-lo, mas nao sera facil ou barato. Pode ser mais facil vende-lo e comprar um carro novo. Mas voce quem diz.	Отакої, здається ваше авто після аварії. Я можу спробувати відремонтувати його, але це буде непросто та недешево. Можливо простіше продати та купити нове авто. Але як скажете.	車の調子はいいようですが、今後の問題を防ぐために定期的にオイルやフィルターを交換しても損はありません。これは小さな投資であり、長い目で見れば大きな節約になります。		Messages from Repairman
990	Nos conseguimos resolver o problema facilmente e agora seu carro esta funcionando como novo novamente!	Ми змогли легко усунути проблему, і тепер ваш автомобіль знову працює як новий!	検査の結果、いくつかの問題が見つかりました。ブレーキパッドが摩耗しているため、新しいスパークプラグの交換が必要です。		Messages from Repairman
991	Deu um pouco de trabalho, mas nos conseguimos diagnosticar e reparar o problema. Seu carro devera funcionar sem problemas por um tempo agora.	Довелося трохи попрацювати, але ми змогли діагностувати та усунути несправність. Тепер ваш автомобіль повинен працювати належним чином.	あなたの車には新しいオルタネーターが必要です。バッテリーが正しく充電されていないことがわかりました。		Messages from Repairman
992	Nos conseguimos resolver o problema imediato, mas notamos algumas areas de preocupaçao potenciais. Nos recomendamos retornar para a manutençao regular para evitar problemas futuros.	Ми змогли усунути нагальну проблему, але помітили деякі потенційні проблемні місця. Ми рекомендуємо приїжджати на регулярне технічне обслуговування, щоб запобігти майбутнім проблемам.	エンジンの冷却水漏れが見つかりました。ホースが破損しているか、給水ポンプが故障している可能性が高いです。		Messages from Repairman
993	Nos conseguimos fazer alguns reparos, mas ainda existem algumas questoes subjacentes que podem precisar ser abordadas no futuro. Nos vamos ficar de olho e avisa-lo se algo surgir.	Ми змогли зробити деякі ремонтні роботи, але все ще є кілька супутніх проблем, які, можливо, доведеться вирішувати в майбутньому. Ми будемо стежити за цим і дамо вам знати, якщо щось трапиться.	トランスミッションがスリップしています。リビルドか交換が必要です。		Messages from Repairman
994	Infelizmente, o dano e grave e extenso. Nos nao conseguimos reparar o carro em sua condiçao anterior. Nos recomendamos considerar uma substituiçao de veiculo.	На жаль, пошкодження серйозні та значні. Ми не змогли відновити автомобіль до попереднього стану. Ми рекомендуємо розглянути можливість придбання нового автомобіля.	あなたの車はひどいオイル漏れです。エンジンからのもので、ガスケットが破損している可能性が高いです。		Messages from Repairman
995	A primavera pode trazer situaçoes inesperadas, entao certifique-se de estar preparado e ter um plano para quaisquer mudanças no mercado ou emergencias.	Весна може принести несподівані ситуації, тому переконайтеся, що ви готові і маєте план на випадок будь-яких змін на ринку або надзвичайних ситуацій.	あなたの車には新しいエンジンが必要です。現在のエンジンは修復不可能な損傷を受けています。		Amy
996	Nao se esqueça de fazer pausas e aproveitar o lindo clima da primavera la fora, isso fara maravilhas para sua produtividade.	Не забувайте робити перерви і насолоджуватися прекрасною весняною погодою на вулиці, це зробить чудеса з вашою продуктивністю.	申し訳ありませんが、あなたの車は修理不可能です。修理にかかる費用は車の価値を超えるでしょう。車をスクラップにするか、パーツとして売るかの選択肢をお勧めいたします。		Amy
997	A primavera pode ser um tempo volatil para o mercado, entao certifique-se de ficar de olho em seus investimentos e permanecer informado.	Весна може бути нестабільним часом для ринку, тому переконайтеся, що ви уважно стежите за своїми інвестиціями та залишаєтеся в курсі подій.	春は市場にとって不安定な時期になることもありますので、投資には目を光らせ、常に情報を得ておくようにしましょう。		Amy
998	Eu amo o cheiro de grama recem-cortada, voce nao?	Я люблю запах свіжоскошеної трави, а ви?	刈ったばかりの草の香りが大好きですね。		Amy
999	Estou tao animada para que as flores de cerejeira floresçam, elas sao tao lindas!	Я з нетерпінням чекаю, коли зацвіте вишня, вона така красива!	桜が咲くのを楽しみにしています。とてもきれいです！		Amy
1000	Ja estou planejando minhas ferias de verao, para onde voce quer ir?	Я вже планую свої літні канікули, а ти куди хочеш поїхати?	もう夏休みの計画を立てているのですが、どこに行きたいですか。		Amy
1001	Os dias estao ficando mais longos e eu tenho muito mais energia, isso e otimo!	Дні стають довшими, і у мене з'являється набагато більше енергії, це чудово!	日にちも長くなってきたし、元気も出てきたので、最高です！		Amy
1002	Eu sempre sinto vontade de assar no inverno. Talvez seja o clima frio, mas ha algo aconchegante em estar na cozinha e em fazer algo doce.	Взимку мені завжди хочеться пекти. Можливо, це через холодну погоду, але є щось затишне в тому, щоб бути на кухні і готувати щось солодке.	冬になるといつも焼きたい気分になります。寒い気候かもしれませんが、台所で何か甘いものを作ることは居心地の良さを感じます。		Amy
1003	Eu amo o jeito que tudo parece quando esta coberto de neve. E como um pais das maravilhas do inverno!	Мені подобається, як все виглядає, коли все вкрите снігом. Це як зимова країна чудес!	雪に覆われた時の風景が大好きです。まるで冬のワンダーランドです！		Amy
1004	Se voce estiver se sentindo para baixo no inverno, tente sair e tomar um pouco de ar fresco. Um pouco de exercicio e sol podem fazer maravilhas ao seu humor.	Якщо ви почуваєтеся пригніченими взимку, спробуйте вийти на вулицю і подихати свіжим повітрям. Невеликі фізичні вправи і сонячне світло здатні творити чудеса з вашим настроєм.	冬に気分が落ち込んでいる場合は、外に出て新鮮な空気を吸いましょう。ちょっとした運動や日差しは気分を素晴らしくします。		Amy
1005	As tendencias da moda para o outono sao tao confortaveis e aconchegantes, eu mal posso esperar para experimenta-las.	Осінні модні тенденції настільки затишні та комфортні, що я не можу дочекатися, щоб випробувати їх.	秋のファッショントレンドはとても魅力的で、早く試してみたいです。		Amy
1006	Acabei de ouvir sobre um novo anime hilario com um gato desajeitado que sempre esta comprando açoes acidentalmente em vez de peixe. Voce pode imaginar se nossas decisoes do mercado de açoes foram tomadas por um gato? Estariamos em uma situação bem de 'sardinha em lata'.	Я тільки що дізналася про дуже смішне нове аніме, в якому незграбна кішка постійно помиляється і купує акції замість риби. Уяви собі, якби нашими рішеннями на фондовому ринку керувала кішка! Вона би приймала рибні рішення.	魚ではなく株を買ってばかりの不器用な猫が登場する、笑える新作アニメの話を聞きました。私たちの株式市場の決定が猫によってなされたと想像できますか？かなり怪しい状況になるでしょう。		Amy
1007	Voce viu as filas longas no fliperama ultimamente? Dizem que um prodigio dos jogos, que nunca perde, esta desafiando os competidores a torto e a direito. Estou curiosa para ver se alguem consegue derrota-lo.	Ви бачили останнім часом довгі черги в ігрових автоматах? Ходять чутки, що непереможний кидає виклик кожному бажаючому. Цікаво, чи зможе хтось його переграти?	最近、ゲームセンターに長蛇の列ができているのを見ましたか？ゲームの神童に負けない者が、左右の挑戦者に挑んでいるという噂があります。誰かに勝てるのか気になります。		Amy
1008	Voce ja ouviu aquele sobre o corretor da bolsa que pensou ter os poderes daquele famoso personagem de anime que pode ler mentes? Ele tentou prever os preços das açoes usando suas 'habilidades psiquicas'! Digamos que ele deveria ater-se aos metodos tradicionais de analise.	"Чули історію про біржового брокера, який вважав себе обдарованим здібностями відомого аніме-героя, здатного читати думки? Він намагався передбачити ціни на акції за допомогою своїх ""паранормальних здібностей""! Скажімо так, йому варто було триматися традиційних методів аналізу."	心が読めるあの有名なアニメキャラクターの力を持っていると思っていた株式仲買人の話を聞いたことがありますか？「超能力」で株価を予測しようとしたそうです！彼は伝統的な分析方法にこだわるべきだったと言っておきましょう。		Amy
1009	Acabei de me deparar com uma historia em quadrinhos engraçada com um super-heroi que luta contra viloes durante o dia e negocia açoes a noite. Acho que ate os super-herois precisam de um trabalho paralelo para pagar as contas.	Нещодавно натрапила на комікс про смішного супергероя, який вдень бореться зі злочинцями, а вночі займається торгівлею акціями. Здається, навіть супергероям потрібен побічний заробіток, щоб покрити рахунки.	昼は悪人と戦い、夜は株取引をするスーパーヒーローが登場する面白い連載漫画を見つけました。スーパーヒーローでも、お金を稼ぐためには副業が必要なのでしょうね。		Amy
1010	Ouvi falar sobre esse novo anime em que o personagem principal tem o poder de invocar açoes ao inves de criaturas magicas. Agora isso e uma forma de tornar os investimentos mais emocionantes!	Чула про нове аніме, де головний герой має здатність викликати акції замість магічних створінь. Ось як один із способів зробити інвестування цікавішим!	主人公が魔法生物の代わりに株を呼び		Amy
1011	Ha um rumor sobre um empresario que levou seu amor por aquele anime popular de maquinas de combate alienigenas longe demais. Ele ate decorou seu escritorio para se parecer com uma cabine de nave espacial! Fale sobre trazer seu trabalho de casa com voce.	"Кажуть, що один бізнесмен, захопившись популярним аніме про інопланетні бойові машини, зайшов настільки далеко, що навіть оформив свій офіс у вигляді кабіни космічного корабля! От вам і ""робота на дому""."	宇宙人の戦闘マシンで人気のアニメを好きになりすぎたビジネスマンがいるという噂があります。彼はオフィスを宇宙船のコックピットのように飾ってさえいます！仕事を家に持ち帰る話をしましょう。		Amy
